venue_id,venue_name,city,country,country_code,timezone,complex_id
sr:venue:63035,Center Court,Aguascalientes,MEXICO,MEX,America/Mexico_City,sr:complex:63033
sr:venue:63051,Cancha 3,Aguascalientes,MEXICO,MEX,America/Mexico_City,sr:complex:63033
sr:venue:63041,Court 3,Aguascalientes,MEXICO,MEX,America/Mexico_City,sr:complex:63033
sr:venue:63039,Court 2,Aguascalientes,MEXICO,MEX,America/Mexico_City,sr:complex:63033
sr:venue:63045,Cancha Central,Aguascalientes,MEXICO,MEX,America/Mexico_City,sr:complex:63033
sr:venue:63043,Court 4,Aguascalientes,MEXICO,MEX,America/Mexico_City,sr:complex:63033
sr:venue:63207,Court 2,Split,CROATIA,HRV,Europe/Zagreb,sr:complex:63055
sr:venue:54027,OTP Court,Split,CROATIA,HRV,Europe/Zagreb,sr:complex:63055
sr:venue:57828,Court 3,Split,CROATIA,HRV,Europe/Zagreb,sr:complex:63055
sr:venue:87494,Stadion Mile Moralic,Split,CROATIA,HRV,Europe/Zagreb,sr:complex:63055
sr:venue:57830,Court 4,Split,CROATIA,HRV,Europe/Zagreb,sr:complex:63055
sr:venue:57826,Center Court,Split,CROATIA,HRV,Europe/Zagreb,sr:complex:63055
sr:venue:63205,Court 1,Split,CROATIA,HRV,Europe/Zagreb,sr:complex:63055
sr:venue:13920,Court 1,Tallahassee,UNITED STATES,USA,America/New_York,sr:complex:63057
sr:venue:26248,Court 5,Tallahassee,UNITED STATES,USA,America/New_York,sr:complex:63057
sr:venue:13924,Court 4,Tallahassee,UNITED STATES,USA,America/New_York,sr:complex:63057
sr:venue:49171,Court 2,Tallahassee,UNITED STATES,USA,America/New_York,sr:complex:63057
sr:venue:19925,Stadium Court,Tallahassee,UNITED STATES,USA,America/New_York,sr:complex:63057
sr:venue:13946,Court 3,Tallahassee,UNITED STATES,USA,America/New_York,sr:complex:63057
sr:venue:51857,Gene Cox Stadium,Tallahassee,UNITED STATES,USA,America/New_York,sr:complex:63057
sr:venue:13918,Center,Tallahassee,UNITED STATES,USA,America/New_York,sr:complex:63057
sr:venue:1941,Court A,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:16814,Court Steigenberger,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:22572,Court 7,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:34406,Indoor 2,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:1942,Court B,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:34404,Indoor 3,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:1940,Center Court,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:60286,Court 9,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:60348,Court 9,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:55233,Indoor 1,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:57954,Court 1,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:1951,Court C,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:14904,Court 6,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:39085,Pamukspor 1,Istanbul,TURKIYE,TUR,Europe/Istanbul,sr:complex:63059
sr:venue:77487,Court 4,Ostrava,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:63245
sr:venue:77485,Court 3,Ostrava,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:63245
sr:venue:77483,Centre Court,Ostrava,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:63245
sr:venue:18173,Campo 5,Rome,ITALY,ITA,Europe/Rome,sr:complex:63247
sr:venue:29194,Court 4,Rome,ITALY,ITA,Europe/Rome,sr:complex:63247
sr:venue:77473,SICEurope Court,Rome,ITALY,ITA,Europe/Rome,sr:complex:63247
sr:venue:1763,Center Court,Rome,ITALY,ITA,Europe/Rome,sr:complex:63247
sr:venue:77471,Decathlon Court,Rome,ITALY,ITA,Europe/Rome,sr:complex:63247
sr:venue:18169,Campo 3,Rome,ITALY,ITA,Europe/Rome,sr:complex:63247
sr:venue:29262,Campo Centrale,Rome,ITALY,ITA,Europe/Rome,sr:complex:63247
sr:venue:29518,Court 3,Rome,ITALY,ITA,Europe/Rome,sr:complex:63247
sr:venue:77469,FUSP Center Court,Rome,ITALY,ITA,Europe/Rome,sr:complex:63247
sr:venue:13874,Court 6,Savannah,UNITED STATES,USA,America/New_York,sr:complex:63249
sr:venue:63273,Landings Company Court,Savannah,UNITED STATES,USA,America/New_York,sr:complex:63249
sr:venue:13876,Court 16,Savannah,UNITED STATES,USA,America/New_York,sr:complex:63249
sr:venue:70873,Atlantic Radiology Court,Savannah,UNITED STATES,USA,America/New_York,sr:complex:63249
sr:venue:63251,Center Court,Savannah,UNITED STATES,USA,America/New_York,sr:complex:63249
sr:venue:20031,Court 15,Savannah,UNITED STATES,USA,America/New_York,sr:complex:63249
sr:venue:32421,The Landings Club,Savannah,UNITED STATES,USA,America/New_York,sr:complex:63249
sr:venue:29060,Savannah Toyota Court,Savannah,UNITED STATES,USA,America/New_York,sr:complex:63249
sr:venue:46324,Court 1,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:63309
sr:venue:34544,Court 6,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:63309
sr:venue:46326,Court 2,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:63309
sr:venue:77561,Indoor 1,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:63309
sr:venue:77559,Indoor Central,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:63309
sr:venue:53409,Court 4,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:63309
sr:venue:53391,Court Central,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:63309
sr:venue:77563,Indoor 2,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:63309
sr:venue:63319,Cancha 3,Mauthausen,AUSTRIA,AUT,Europe/Vienna,sr:complex:63311
sr:venue:63313,Centre Court,Mauthausen,AUSTRIA,AUT,Europe/Vienna,sr:complex:63311
sr:venue:82491,Stadium,Mauthausen,AUSTRIA,AUT,Europe/Vienna,sr:complex:63311
sr:venue:63315,Court 1,Mauthausen,AUSTRIA,AUT,Europe/Vienna,sr:complex:63311
sr:venue:63317,Court 2,Mauthausen,AUSTRIA,AUT,Europe/Vienna,sr:complex:63311
sr:venue:18185,Court Nissan,Aix-en-Provence,FRANCE,FRA,Europe/Paris,sr:complex:63321
sr:venue:70975,Court Eiffage,Aix-en-Provence,FRANCE,FRA,Europe/Paris,sr:complex:63321
sr:venue:18183,Court Smart Trade,Aix-en-Provence,FRANCE,FRA,Europe/Paris,sr:complex:63321
sr:venue:39361,Court 2,Aix-en-Provence,FRANCE,FRA,Europe/Paris,sr:complex:63321
sr:venue:70971,Court Credit Agricole,Aix-en-Provence,FRANCE,FRA,Europe/Paris,sr:complex:63321
